Downloaded on,3/27/25,,10:48:11 EDT,,,
Name,URL,,State,District,Party,Terms
"Alsobrooks, Angela D. - Senator",https://www.congress.gov/member/angela-alsobrooks/A000382,A000382,Maryland,,Democratic,Senate: 2025-Present
"Baldwin, Tammy - Senator",https://www.congress.gov/member/tammy-baldwin/B001230,B001230,Wisconsin,,Democratic,Senate: 2013-Present | House: 1999-2013
"Banks, Jim - Senator",https://www.congress.gov/member/jim-banks/B001299,B001299,Indiana,,Republican,Senate: 2025-Present | House: 2017-2025
"Barrasso, John - Senator",https://www.congress.gov/member/john-barrasso/B001261,B001261,Wyoming,,Republican,Senate: 2007-Present
"Bennet, Michael F. - Senator",https://www.congress.gov/member/michael-bennet/B001267,B001267,Colorado,,Democratic,Senate: 2009-Present
"Blackburn, Marsha - Senator",https://www.congress.gov/member/marsha-blackburn/B001243,B001243,Tennessee,,Republican,Senate: 2019-Present | House: 2003-2019
"Blumenthal, Richard - Senator",https://www.congress.gov/member/richard-blumenthal/B001277,B001277,Connecticut,,Democratic,Senate: 2011-Present
"Blunt Rochester, Lisa - Senator",https://www.congress.gov/member/lisa-blunt-rochester/B001303,B001303,Delaware,,Democratic,Senate: 2025-Present | House: 2017-2025
"Booker, Cory A. - Senator",https://www.congress.gov/member/cory-booker/B001288,B001288,New Jersey,,Democratic,Senate: 2013-Present
"Boozman, John - Senator",https://www.congress.gov/member/john-boozman/B001236,B001236,Arkansas,,Republican,Senate: 2011-Present | House: 2001-2011
"Britt, Katie Boyd - Senator",https://www.congress.gov/member/katie-britt/B001319,B001319,Alabama,,Republican,Senate: 2023-Present
"Budd, Ted - Senator",https://www.congress.gov/member/ted-budd/B001305,B001305,North Carolina,,Republican,Senate: 2023-Present | House: 2017-2023
"Cantwell, Maria - Senator",https://www.congress.gov/member/maria-cantwell/C000127,C000127,Washington,,Democratic,Senate: 2001-Present | House: 1993-1995
"Capito, Shelley Moore - Senator",https://www.congress.gov/member/shelley-capito/C001047,C001047,West Virginia,,Republican,Senate: 2015-Present | House: 2001-2015
"Cassidy, Bill - Senator",https://www.congress.gov/member/bill-cassidy/C001075,C001075,Louisiana,,Republican,Senate: 2015-Present | House: 2009-2015
"Collins, Susan M. - Senator",https://www.congress.gov/member/susan-collins/C001035,C001035,Maine,,Republican,Senate: 1997-Present
"Coons, Christopher A. - Senator",https://www.congress.gov/member/christopher-coons/C001088,C001088,Delaware,,Democratic,Senate: 2010-Present
"Cornyn, John - Senator",https://www.congress.gov/member/john-cornyn/C001056,C001056,Texas,,Republican,Senate: 2002-Present
"Cortez Masto, Catherine - Senator",https://www.congress.gov/member/catherine-cortez-masto/C001113,C001113,Nevada,,Democratic,Senate: 2017-Present
"Cotton, Tom - Senator",https://www.congress.gov/member/tom-cotton/C001095,C001095,Arkansas,,Republican,Senate: 2015-Present | House: 2013-2015
"Cramer, Kevin - Senator",https://www.congress.gov/member/kevin-cramer/C001096,C001096,North Dakota,,Republican,Senate: 2019-Present | House: 2013-2019
"Crapo, Mike - Senator",https://www.congress.gov/member/mike-crapo/C000880,C000880,Idaho,,Republican,Senate: 1999-Present | House: 1993-1999
"Cruz, Ted - Senator",https://www.congress.gov/member/ted-cruz/C001098,C001098,Texas,,Republican,Senate: 2013-Present
"Curtis, John R. - Senator",https://www.congress.gov/member/john-curtis/C001114,C001114,Utah,,Republican,Senate: 2025-Present | House: 2017-2025
"Daines, Steve - Senator",https://www.congress.gov/member/steve-daines/D000618,D000618,Montana,,Republican,Senate: 2015-Present | House: 2013-2015
"Duckworth, Tammy - Senator",https://www.congress.gov/member/tammy-duckworth/D000622,D000622,Illinois,,Democratic,Senate: 2017-Present | House: 2013-2017
"Durbin, Richard J. - Senator",https://www.congress.gov/member/richard-durbin/D000563,D000563,Illinois,,Democratic,Senate: 1997-Present | House: 1983-1997
"Ernst, Joni - Senator",https://www.congress.gov/member/joni-ernst/E000295,E000295,Iowa,,Republican,Senate: 2015-Present
"Fetterman, John - Senator",https://www.congress.gov/member/john-fetterman/F000479,F000479,Pennsylvania,,Democratic,Senate: 2023-Present
"Fischer, Deb - Senator",https://www.congress.gov/member/deb-fischer/F000463,F000463,Nebraska,,Republican,Senate: 2013-Present
"Gallego, Ruben - Senator",https://www.congress.gov/member/ruben-gallego/G000574,G000574,Arizona,,Democratic,Senate: 2025-Present | House: 2015-2025
"Gillibrand, Kirsten E. - Senator",https://www.congress.gov/member/kirsten-gillibrand/G000555,G000555,New York,,Democratic,Senate: 2009-Present | House: 2007-2009
"Graham, Lindsey - Senator",https://www.congress.gov/member/lindsey-graham/G000359,G000359,South Carolina,,Republican,Senate: 2003-Present | House: 1995-2003
"Grassley, Chuck - Senator",https://www.congress.gov/member/chuck-grassley/G000386,G000386,Iowa,,Republican,Senate: 1981-Present | House: 1975-1981
"Hagerty, Bill - Senator",https://www.congress.gov/member/bill-hagerty/H000601,H000601,Tennessee,,Republican,Senate: 2021-Present
"Hassan, Margaret Wood - Senator",https://www.congress.gov/member/maggie-hassan/H001076,H001076,New Hampshire,,Democratic,Senate: 2017-Present
"Hawley, Josh - Senator",https://www.congress.gov/member/josh-hawley/H001089,H001089,Missouri,,Republican,Senate: 2019-Present
"Heinrich, Martin - Senator",https://www.congress.gov/member/martin-heinrich/H001046,H001046,New Mexico,,Democratic,Senate: 2013-Present | House: 2009-2013
"Hickenlooper, John W. - Senator",https://www.congress.gov/member/john-hickenlooper/H000273,H000273,Colorado,,Democratic,Senate: 2021-Present
"Hirono, Mazie K. - Senator",https://www.congress.gov/member/mazie-hirono/H001042,H001042,Hawaii,,Democratic,Senate: 2013-Present | House: 2007-2013
"Hoeven, John - Senator",https://www.congress.gov/member/john-hoeven/H001061,H001061,North Dakota,,Republican,Senate: 2011-Present
"Husted, Jon - Senator",https://www.congress.gov/member/jon-husted/H001104,H001104,Ohio,,Republican,Senate: 2025-Present
"Hyde-Smith, Cindy - Senator",https://www.congress.gov/member/cindy-hyde-smith/H001079,H001079,Mississippi,,Republican,Senate: 2018-Present
"Johnson, Ron - Senator",https://www.congress.gov/member/ron-johnson/J000293,J000293,Wisconsin,,Republican,Senate: 2011-Present
"Justice, James C. - Senator",https://www.congress.gov/member/james-justice/J000312,J000312,West Virginia,,Republican,Senate: 2025-Present
"Kaine, Tim - Senator",https://www.congress.gov/member/timothy-kaine/K000384,K000384,Virginia,,Democratic,Senate: 2013-Present
"Kelly, Mark - Senator",https://www.congress.gov/member/mark-kelly/K000377,K000377,Arizona,,Democratic,Senate: 2020-Present
"Kennedy, John - Senator",https://www.congress.gov/member/john-kennedy/K000393,K000393,Louisiana,,Republican,Senate: 2017-Present
"Kim, Andy - Senator",https://www.congress.gov/member/andy-kim/K000394,K000394,New Jersey,,Democratic,Senate: 2024-Present | House: 2019-2024
"King, Angus S., Jr. - Senator",https://www.congress.gov/member/angus-king/K000383,K000383,Maine,,Independent,Senate: 2013-Present
"Klobuchar, Amy - Senator",https://www.congress.gov/member/amy-klobuchar/K000367,K000367,Minnesota,,Democratic,Senate: 2007-Present
"Lankford, James - Senator",https://www.congress.gov/member/james-lankford/L000575,L000575,Oklahoma,,Republican,Senate: 2015-Present | House: 2011-2015
"Lee, Mike - Senator",https://www.congress.gov/member/mike-lee/L000577,L000577,Utah,,Republican,Senate: 2011-Present
"Lujan, Ben Ray - Senator",https://www.congress.gov/member/ben-lujan/L000570,L000570,New Mexico,,Democratic,Senate: 2021-Present | House: 2009-2021
"Lummis, Cynthia M. - Senator",https://www.congress.gov/member/cynthia-lummis/L000571,L000571,Wyoming,,Republican,Senate: 2021-Present | House: 2009-2017
"Markey, Edward J. - Senator",https://www.congress.gov/member/edward-markey/M000133,M000133,Massachusetts,,Democratic,Senate: 2013-Present | House: 1977-2013
"Marshall, Roger - Senator",https://www.congress.gov/member/roger-marshall/M001198,M001198,Kansas,,Republican,Senate: 2021-Present | House: 2017-2021
"McConnell, Mitch - Senator",https://www.congress.gov/member/mitch-mcconnell/M000355,M000355,Kentucky,,Republican,Senate: 1985-Present
"McCormick, David - Senator",https://www.congress.gov/member/david-mccormick/M001243,M001243,Pennsylvania,,Republican,Senate: 2025-Present
"Merkley, Jeff - Senator",https://www.congress.gov/member/jeff-merkley/M001176,M001176,Oregon,,Democratic,Senate: 2009-Present
"Moody, Ashley - Senator",https://www.congress.gov/member/ashley-moody/M001244,M001244,Florida,,Republican,Senate: 2025-Present
"Moran, Jerry - Senator",https://www.congress.gov/member/jerry-moran/M000934,M000934,Kansas,,Republican,Senate: 2011-Present | House: 1997-2011
"Moreno, Bernie - Senator",https://www.congress.gov/member/bernie-moreno/M001242,M001242,Ohio,,Republican,Senate: 2025-Present
"Mullin, Markwayne - Senator",https://www.congress.gov/member/markwayne-mullin/M001190,M001190,Oklahoma,,Republican,Senate: 2023-Present | House: 2013-2023
"Murkowski, Lisa - Senator",https://www.congress.gov/member/lisa-murkowski/M001153,M001153,Alaska,,Republican,Senate: 2002-Present
"Murphy, Christopher - Senator",https://www.congress.gov/member/christopher-murphy/M001169,M001169,Connecticut,,Democratic,Senate: 2013-Present | House: 2007-2013
"Murray, Patty - Senator",https://www.congress.gov/member/patty-murray/M001111,M001111,Washington,,Democratic,Senate: 1993-Present
"Ossoff, Jon - Senator",https://www.congress.gov/member/jon-ossoff/O000174,O000174,Georgia,,Democratic,Senate: 2021-Present
"Padilla, Alex - Senator",https://www.congress.gov/member/alex-padilla/P000145,P000145,California,,Democratic,Senate: 2021-Present
"Paul, Rand - Senator",https://www.congress.gov/member/rand-paul/P000603,P000603,Kentucky,,Republican,Senate: 2011-Present
"Peters, Gary C. - Senator",https://www.congress.gov/member/gary-peters/P000595,P000595,Michigan,,Democratic,Senate: 2015-Present | House: 2009-2015
"Reed, Jack - Senator",https://www.congress.gov/member/john-reed/R000122,R000122,Rhode Island,,Democratic,Senate: 1997-Present | House: 1991-1997
"Ricketts, Pete - Senator",https://www.congress.gov/member/pete-ricketts/R000618,R000618,Nebraska,,Republican,Senate: 2023-Present
"Risch, James E. - Senator",https://www.congress.gov/member/james-risch/R000584,R000584,Idaho,,Republican,Senate: 2009-Present
"Rosen, Jacky - Senator",https://www.congress.gov/member/jacky-rosen/R000608,R000608,Nevada,,Democratic,Senate: 2019-Present | House: 2017-2019
"Rounds, Mike - Senator",https://www.congress.gov/member/mike-rounds/R000605,R000605,South Dakota,,Republican,Senate: 2015-Present
"Sanders, Bernard - Senator",https://www.congress.gov/member/bernie-sanders/S000033,S000033,Vermont,,Independent,Senate: 2007-Present | House: 1991-2007
"Schatz, Brian - Senator",https://www.congress.gov/member/brian-schatz/S001194,S001194,Hawaii,,Democratic,Senate: 2012-Present
"Schiff, Adam B. - Senator",https://www.congress.gov/member/adam-schiff/S001150,S001150,California,,Democratic,Senate: 2024-Present | House: 2001-2024
"Schmitt, Eric - Senator",https://www.congress.gov/member/eric-schmitt/S001227,S001227,Missouri,,Republican,Senate: 2023-Present
"Schumer, Charles E. - Senator",https://www.congress.gov/member/charles-schumer/S000148,S000148,New York,,Democratic,Senate: 1999-Present | House: 1981-1999
"Scott, Rick - Senator",https://www.congress.gov/member/rick-scott/S001217,S001217,Florida,,Republican,Senate: 2019-Present
"Scott, Tim - Senator",https://www.congress.gov/member/tim-scott/S001184,S001184,South Carolina,,Republican,Senate: 2013-Present | House: 2011-2013
"Shaheen, Jeanne - Senator",https://www.congress.gov/member/jeanne-shaheen/S001181,S001181,New Hampshire,,Democratic,Senate: 2009-Present
"Sheehy, Tim - Senator",https://www.congress.gov/member/tim-sheehy/S001232,S001232,Montana,,Republican,Senate: 2025-Present
"Slotkin, Elissa - Senator",https://www.congress.gov/member/elissa-slotkin/S001208,S001208,Michigan,,Democratic,Senate: 2025-Present | House: 2019-2025
"Smith, Tina - Senator",https://www.congress.gov/member/tina-smith/S001203,S001203,Minnesota,,Democratic,Senate: 2018-Present
"Sullivan, Dan - Senator",https://www.congress.gov/member/dan-sullivan/S001198,S001198,Alaska,,Republican,Senate: 2015-Present
"Thune, John - Senator",https://www.congress.gov/member/john-thune/T000250,T000250,South Dakota,,Republican,Senate: 2005-Present | House: 1997-2003
"Tillis, Thomas - Senator",https://www.congress.gov/member/thomas-tillis/T000476,T000476,North Carolina,,Republican,Senate: 2015-Present
"Tuberville, Tommy - Senator",https://www.congress.gov/member/tommy-tuberville/T000278,T000278,Alabama,,Republican,Senate: 2021-Present
"Van Hollen, Chris - Senator",https://www.congress.gov/member/chris-van-hollen/V000128,V000128,Maryland,,Democratic,Senate: 2017-Present | House: 2003-2017
"Warner, Mark R. - Senator",https://www.congress.gov/member/mark-warner/W000805,W000805,Virginia,,Democratic,Senate: 2009-Present
"Warnock, Raphael G. - Senator",https://www.congress.gov/member/raphael-warnock/W000790,W000790,Georgia,,Democratic,Senate: 2021-Present
"Warren, Elizabeth - Senator",https://www.congress.gov/member/elizabeth-warren/W000817,W000817,Massachusetts,,Democratic,Senate: 2013-Present
"Welch, Peter - Senator",https://www.congress.gov/member/peter-welch/W000800,W000800,Vermont,,Democratic,Senate: 2023-Present | House: 2007-2023
"Whitehouse, Sheldon - Senator",https://www.congress.gov/member/sheldon-whitehouse/W000802,W000802,Rhode Island,,Democratic,Senate: 2007-Present
"Wicker, Roger F. - Senator",https://www.congress.gov/member/roger-wicker/W000437,W000437,Mississippi,,Republican,Senate: 2007-Present | House: 1995-2007
"Wyden, Ron - Senator",https://www.congress.gov/member/ron-wyden/W000779,W000779,Oregon,,Democratic,Senate: 1996-Present | House: 1981-1996
"Young, Todd - Senator",https://www.congress.gov/member/todd-young/Y000064,Y000064,Indiana,,Republican,Senate: 2017-Present | House: 2011-2017
