id,bill_id,related_bill_id,identifier,legislative_session,relation_type
93b62ba6-6f2d-4914-94af-0d4f4b190aa8,ocd-bill/7f6318da-89e2-400c-bbda-86256d873fc9,ocd-bill/493fc745-12f5-45fd-9ed4-2825a9948bca,S 328,119,companion
0204b00c-b79c-4d7d-9e1f-4b3380b84d79,ocd-bill/3ca69076-4028-402c-b7a2-6ccd362b64e5,ocd-bill/c6922a7b-2a28-4b4d-9941-845252e0d259,S 338,119,companion
245bf470-a7dd-4c48-a1f8-482740f980b2,ocd-bill/d9109438-c3e8-48cd-bd64-8ac735e8e751,ocd-bill/6d5d4a94-0aaa-4828-bf29-787622b7228c,SRES 55,119,companion
b2ef7e89-f539-49a6-a2cc-58c9f66cbc82,ocd-bill/32445a06-e00d-42dd-8e5c-a0305e948c1b,ocd-bill/9a9935a8-9cdd-4901-9bec-4946af392889,SRES 66,119,companion
7e6beaad-162d-468b-b02b-886e74fc904b,ocd-bill/966908b5-2e1c-46b4-a14c-f7ac1289e6c4,ocd-bill/e8e8cdca-83bf-434d-9a3b-3df5b7291da3,SJRES 28,119,companion
36cc1aaa-37df-4974-808e-2bbb34c5a58e,ocd-bill/e742be75-069a-422e-9dca-64bc70100ae1,ocd-bill/cecd56a0-364a-4a84-b2c7-abb83261bbb3,HR 563,119,companion
95451130-60f7-4da1-82fc-97f64e9e6831,ocd-bill/094e09ee-0563-4442-a6a1-ffe3d818292e,ocd-bill/46f451a8-f53e-4ce0-95e2-a494525b9dfe,S 200,119,companion
01fb3c1e-5eed-471f-bca2-58b038ee98c1,ocd-bill/cecd56a0-364a-4a84-b2c7-abb83261bbb3,ocd-bill/e742be75-069a-422e-9dca-64bc70100ae1,S 119,119,companion
f7567235-5eaa-4664-b637-b8e0117b8df7,ocd-bill/5c0fb17e-a3dd-46ea-b979-1be654b6c457,ocd-bill/93d464e6-8858-4652-a436-0a63fdb481d9,HRES 177,119,companion
614d186d-e166-4b7b-93d4-76571663ba87,ocd-bill/e36cb349-1dc3-4a9a-a4f8-e7c89561299b,ocd-bill/205cff3f-9848-4fee-84fd-1e52637c3700,HJRES 62,119,companion
429c26e3-1ba7-4f5d-9c2f-4a51ab2b0775,ocd-bill/e36cb349-1dc3-4a9a-a4f8-e7c89561299b,ocd-bill/93d464e6-8858-4652-a436-0a63fdb481d9,HRES 177,119,companion
def0b145-8264-4a8e-a9c9-523ae4ec3100,ocd-bill/93d464e6-8858-4652-a436-0a63fdb481d9,ocd-bill/e36cb349-1dc3-4a9a-a4f8-e7c89561299b,SJRES 11,119,companion
4939c93b-63e6-45d4-9e8c-29087c874c4e,ocd-bill/46f451a8-f53e-4ce0-95e2-a494525b9dfe,ocd-bill/094e09ee-0563-4442-a6a1-ffe3d818292e,HR 871,119,companion
599fddc0-fd56-4bb5-9492-c71f8ad8d3c9,ocd-bill/93d464e6-8858-4652-a436-0a63fdb481d9,ocd-bill/0fd0f647-5ef1-4488-8e72-62eac9e1debf,HJRES 61,119,companion
00c1cb3c-1f5f-4bdf-a3ec-2cca71eb44f6,ocd-bill/93d464e6-8858-4652-a436-0a63fdb481d9,ocd-bill/5c0fb17e-a3dd-46ea-b979-1be654b6c457,HJRES 42,119,companion
bca36175-abaf-44c2-b262-5bc9ebd7aaeb,ocd-bill/b15100b0-a127-4a44-a068-d15f887a8219,ocd-bill/c3fa80ee-3c8e-4ac6-83b5-012e628ff06e,S 180,119,companion
d3122f80-05ff-45ad-b680-a1922fc5d7aa,ocd-bill/99ba5588-c60a-4092-899e-8fd6ede27184,ocd-bill/8bf9c0ed-8512-42c4-9bd9-f6ed21a35034,S 122,119,companion
67212c7c-235c-4a33-b41f-04dba4327c6b,ocd-bill/9a9935a8-9cdd-4901-9bec-4946af392889,ocd-bill/32445a06-e00d-42dd-8e5c-a0305e948c1b,HRES 115,119,companion
dae2b0ab-6d15-49b3-8dc8-9535f1e74810,ocd-bill/8bf9c0ed-8512-42c4-9bd9-f6ed21a35034,ocd-bill/99ba5588-c60a-4092-899e-8fd6ede27184,HR 503,119,companion
e060b35c-2c6d-44b0-b74f-72f6647bea60,ocd-bill/5c14c96d-0e23-4ff0-8e24-282a4b023e4f,ocd-bill/278c8a63-a317-42e0-ad80-54c9417a6511,HR 669,119,companion
f7800059-4c4d-4a18-8835-6d4f208f35ef,ocd-bill/c3fa80ee-3c8e-4ac6-83b5-012e628ff06e,ocd-bill/b15100b0-a127-4a44-a068-d15f887a8219,HR 621,119,companion
74e41e91-74e2-47bf-a091-c6a1ae3cf137,ocd-bill/278c8a63-a317-42e0-ad80-54c9417a6511,ocd-bill/5c14c96d-0e23-4ff0-8e24-282a4b023e4f,S 192,119,companion
8796b532-138e-429c-834c-f814e215896b,ocd-bill/21fbb132-368d-499d-a508-4639de0f4e02,ocd-bill/3b4428ef-9695-4f55-b3bc-d12262fb5f52,S 93,119,companion
477b5a19-6f9c-4766-85dc-1e5b9346dbaf,ocd-bill/587edf9d-25ba-4b9e-b9b7-848d36c520ef,ocd-bill/b245bcfa-2e8a-41d6-b5fb-aa0745daeb84,HR 700,119,companion
8dc6a928-3af5-4db7-8966-5740a1f90d94,ocd-bill/e9265e72-85fe-47af-b8bb-b9872b9e60fb,ocd-bill/ff3f6c74-e709-49e5-af7b-6d33a2a76c54,HR 1094,119,companion
236c4d07-414e-4a03-87fc-f7cb45a854b2,ocd-bill/7f21bb3b-0edc-455e-a7c3-b7ff1f158633,ocd-bill/2336550b-c4ef-4607-b02e-f9888c617bcb,HR 1013,119,companion
be335a15-2426-4a3c-800b-4d66515145eb,ocd-bill/3911a591-fb9f-4761-82b3-fc302978b074,ocd-bill/ac74b689-3355-495e-ae14-139628338130,HR 1078,119,companion
17fd16d1-2254-4de7-a903-e81dc9b4a156,ocd-bill/9a609605-341c-4ebe-a9be-b49ada1f0844,ocd-bill/a952eaef-b29b-41f2-8690-4d16d1f44557,HRES 211,119,companion
8ed1ff34-29b7-4925-8ea0-2da79c4c57dc,ocd-bill/9a609605-341c-4ebe-a9be-b49ada1f0844,ocd-bill/a22b446b-9b13-46ad-8f11-075951680e68,SJRES 3,119,companion
a040f864-6bef-4113-bf81-a6d10227e138,ocd-bill/4df40bc5-f5fa-4fbf-998c-8eaf32458d26,ocd-bill/6ddacb9f-bf79-4feb-8444-bd36f649fb4a,HR 1117,119,companion
ac2f955c-c2c7-4aa8-8cec-9355d91f7c05,ocd-bill/b9c8d438-9f1b-4ddb-8564-8e131dfecf03,ocd-bill/ee13853e-271e-4f40-89c8-b6aabdf94622,S 465,119,companion
efcea0d7-d0a9-4ab8-8a5d-84b4c1edf177,ocd-bill/a22b446b-9b13-46ad-8f11-075951680e68,ocd-bill/1f085217-5652-4f79-b22c-26a739a79685,HRES 212,119,companion
163c27aa-7b2a-4d88-8af0-f4cf1a6a950e,ocd-bill/a22b446b-9b13-46ad-8f11-075951680e68,ocd-bill/9a609605-341c-4ebe-a9be-b49ada1f0844,HJRES 25,119,companion
bf7fa6ab-25c2-488a-86ce-aafd792c521b,ocd-bill/7948c013-1251-4ebb-b294-7a62e1892865,ocd-bill/30dd760a-fa43-42b7-a797-b7707a432acf,HR 1104,119,companion
150eec67-42e8-4200-bb39-c8d2ba05f1ea,ocd-bill/72400800-f1ba-4ec5-ae70-8411f403a4f1,ocd-bill/a952eaef-b29b-41f2-8690-4d16d1f44557,HRES 211,119,companion
9b1a2b91-f743-4027-9dc8-0ba47dd4b3e3,ocd-bill/ccc21929-fe9c-4ac0-8e22-36536339cec4,ocd-bill/2d3f3fd8-0c68-49db-b878-a0d1c395de72,S 286,119,companion
e345449e-481b-49e5-b5bb-5984a7e44db9,ocd-bill/a6f84246-933a-40eb-a766-efc128e0f008,ocd-bill/7c921404-00a1-43a6-aad3-4fdf9acfc07e,S 511,119,companion
d01f6163-201c-49ea-9206-e6ec1c31d48b,ocd-bill/cd626762-30a3-445a-bbb6-f91fe47911ae,ocd-bill/2fdfd1bb-20e4-4e24-b080-90bf66a96e26,S 505,119,companion
b5ce0e18-40e9-4fb2-875f-3868085351d3,ocd-bill/2654a07b-3954-4db8-a27a-487f8a264416,ocd-bill/122582b0-fbb0-4f2d-81e0-d2768babffa2,S 380,119,companion
65d03286-1ce5-4048-bea4-d310d267f04b,ocd-bill/2d3f3fd8-0c68-49db-b878-a0d1c395de72,ocd-bill/ccc21929-fe9c-4ac0-8e22-36536339cec4,HR 1202,119,companion
4e430119-ac22-4ce5-9966-3e4a3cd526b6,ocd-bill/7c921404-00a1-43a6-aad3-4fdf9acfc07e,ocd-bill/a6f84246-933a-40eb-a766-efc128e0f008,HR 1210,119,companion
4fef05da-2bde-4fc3-b1cd-74de36636362,ocd-bill/aa27c8f0-2ce6-4821-b1d6-30327a19ab5a,ocd-bill/a7ed93ff-8c76-4800-bcaa-ab3c8ee775bb,HR 284,119,companion
d67236a3-14dd-4392-857b-5adc70b9bb27,ocd-bill/2fdfd1bb-20e4-4e24-b080-90bf66a96e26,ocd-bill/cd626762-30a3-445a-bbb6-f91fe47911ae,HR 736,119,companion
e001292b-3436-4259-9aa4-1c9566d002fa,ocd-bill/8dcb4988-4d32-470f-8387-eb3489e61226,ocd-bill/ad0559e5-7b60-473c-b19a-ba331a33f93e,HR 1007,119,companion
f7957c0c-40d7-46bf-beeb-7c17a319f709,ocd-bill/a7ed93ff-8c76-4800-bcaa-ab3c8ee775bb,ocd-bill/aa27c8f0-2ce6-4821-b1d6-30327a19ab5a,S 528,119,companion
5191a7ac-9fc6-43b0-aee1-5d812cd9284d,ocd-bill/2336550b-c4ef-4607-b02e-f9888c617bcb,ocd-bill/7f21bb3b-0edc-455e-a7c3-b7ff1f158633,S 424,119,companion
f41f027e-4aa6-42ac-bdd3-c502817320e8,ocd-bill/ad0559e5-7b60-473c-b19a-ba331a33f93e,ocd-bill/8dcb4988-4d32-470f-8387-eb3489e61226,S 558,119,companion
285a099f-fc80-49e6-a6b5-c82593e65a03,ocd-bill/ec3ed283-d0f2-45ff-852f-f1462b8b5162,ocd-bill/a952eaef-b29b-41f2-8690-4d16d1f44557,HRES 211,119,companion
23cc298f-79e1-44a7-bbda-0c81ccf8eba4,ocd-bill/1f085217-5652-4f79-b22c-26a739a79685,ocd-bill/a22b446b-9b13-46ad-8f11-075951680e68,SJRES 3,119,companion
97b2ba9f-8af9-45ca-a61a-1eb980411bed,ocd-bill/a952eaef-b29b-41f2-8690-4d16d1f44557,ocd-bill/ec3ed283-d0f2-45ff-852f-f1462b8b5162,HR 1968,119,companion
533f0598-ad6b-4ab6-b6f5-7eebb47953b0,ocd-bill/a952eaef-b29b-41f2-8690-4d16d1f44557,ocd-bill/9a609605-341c-4ebe-a9be-b49ada1f0844,HJRES 25,119,companion
079ffa83-2552-4d5b-ac2b-ef8076094ba6,ocd-bill/a952eaef-b29b-41f2-8690-4d16d1f44557,ocd-bill/72400800-f1ba-4ec5-ae70-8411f403a4f1,HR 1156,119,companion
2240bca2-0e3a-41ec-8a7c-f7a2a9e4fba3,ocd-bill/78e93f14-5bbf-4086-b4c7-257435e25080,ocd-bill/588fd549-3ee7-4c76-8565-c559ba3dc5be,S 468,119,companion
b36a60c0-eaab-44b4-b851-5d98c35a0ffb,ocd-bill/bff361de-9a44-42a8-aa09-619536c88eae,ocd-bill/a9736e3b-90f3-4c09-b927-f5df4df4dbfd,S 415,119,companion
33ac8aec-9e2b-408e-bf78-7e12d643e7ea,ocd-bill/d8976f93-9ee3-463c-9271-6563f8fea1f3,ocd-bill/9353fc3d-f4d1-4e38-bfae-342d6cd5ef9a,S 259,119,companion
0a7eef0e-57d8-4676-a50e-1521a7ec8424,ocd-bill/9353fc3d-f4d1-4e38-bfae-342d6cd5ef9a,ocd-bill/d8976f93-9ee3-463c-9271-6563f8fea1f3,HR 906,119,companion
ff8daf36-f1a0-4307-95ab-3864114e2a50,ocd-bill/59bba32b-5ffb-4c65-ad7c-402fe0e930a7,ocd-bill/df2cade0-549f-4117-a4c6-259b799a74bc,SRES 46,119,companion
acfec926-34a1-48cf-90d5-591341b8854c,ocd-bill/59bba32b-5ffb-4c65-ad7c-402fe0e930a7,ocd-bill/71b9b867-a811-4c0a-9603-abef1adfcb24,SRES 88,119,companion
7aba0adf-8d4b-4379-ae74-126f761b6d20,ocd-bill/19e9c11c-654f-4f79-80fa-f5cdb05a6d1f,ocd-bill/ac9a0ea5-08b2-4e6f-9644-147e21460cfb,S 271,119,companion
27c420b5-c226-4838-9b65-01acd6c74c45,ocd-bill/ac9a0ea5-08b2-4e6f-9644-147e21460cfb,ocd-bill/19e9c11c-654f-4f79-80fa-f5cdb05a6d1f,HR 749,119,companion
d10500c7-d681-4376-9a99-2a1e9145011e,ocd-bill/e03669bb-3352-4355-947e-da238094c93b,ocd-bill/a896666e-c9a2-462d-a4ff-61106a5fbcb1,HR 894,119,companion
f523e5d8-1f37-4ebb-968a-36fdab294805,ocd-bill/49c1a24a-02b6-43b4-a719-dd02f2101d04,ocd-bill/60bc5a08-0b64-4f53-8b42-58ff1e55c316,HR 861,119,companion
8fc93f14-959a-4076-ae4f-b9a5ca3f74ca,ocd-bill/fed183bb-7303-4f78-9c03-5146114bec12,ocd-bill/4d06a84e-216a-4ab9-a0b0-c61bb9636bb4,HR 768,119,companion
6c76548d-7dba-4142-9914-976b6e8ba689,ocd-bill/a896666e-c9a2-462d-a4ff-61106a5fbcb1,ocd-bill/e03669bb-3352-4355-947e-da238094c93b,S 329,119,companion
61dff092-4f82-423b-b89b-b5c97d0e1e93,ocd-bill/60bc5a08-0b64-4f53-8b42-58ff1e55c316,ocd-bill/49c1a24a-02b6-43b4-a719-dd02f2101d04,S 326,119,companion
99a3cb80-fa80-41cd-80ed-b3ccfaec0372,ocd-bill/0fd0f647-5ef1-4488-8e72-62eac9e1debf,ocd-bill/069c4b48-6575-4f9c-b2b0-bb34e523c76b,SJRES 24,119,companion
b0c44379-b7a7-4b5f-8a1f-d72cd8c3cb82,ocd-bill/0fd0f647-5ef1-4488-8e72-62eac9e1debf,ocd-bill/93d464e6-8858-4652-a436-0a63fdb481d9,HRES 177,119,companion
b92880a0-6299-4017-ab60-16faf74628c5,ocd-bill/069c4b48-6575-4f9c-b2b0-bb34e523c76b,ocd-bill/0fd0f647-5ef1-4488-8e72-62eac9e1debf,HJRES 61,119,companion
8438a96e-85fc-4c86-9b2b-4b13fe6b8d6d,ocd-bill/4d06a84e-216a-4ab9-a0b0-c61bb9636bb4,ocd-bill/fed183bb-7303-4f78-9c03-5146114bec12,S 332,119,companion
29863598-cf1d-48c6-bf90-824c43f0c873,ocd-bill/3b4428ef-9695-4f55-b3bc-d12262fb5f52,ocd-bill/21fbb132-368d-499d-a508-4639de0f4e02,HR 644,119,companion
e3ea3da7-d2df-4c61-ac0b-12d43f065761,ocd-bill/b245bcfa-2e8a-41d6-b5fb-aa0745daeb84,ocd-bill/587edf9d-25ba-4b9e-b9b7-848d36c520ef,S 215,119,companion
610b2f57-5386-4553-97bf-31b1b4317638,ocd-bill/69207a0d-663d-47ba-834f-8a6ee6ac48f1,ocd-bill/2304c5e3-3e35-454f-854e-daf5f7ac023b,HR 1061,119,companion
0bb1d966-20ae-4a0e-89b2-e92732d1acd3,ocd-bill/1d45b362-9906-4e48-8bad-31ee5b91e939,ocd-bill/06344ed2-ab0a-4be0-870f-b921c6b9d6ae,HR 1211,119,companion
390ae985-6d63-4ea0-be3e-e8eec8c0f130,ocd-bill/cec6fb69-b69e-4886-90d9-2956d90f5532,ocd-bill/b2d540a9-1ccf-4617-a62f-aeb08630ac32,HR 1294,119,companion
f2b20242-1e89-41b0-96d4-c6f1e80da696,ocd-bill/588fd549-3ee7-4c76-8565-c559ba3dc5be,ocd-bill/78e93f14-5bbf-4086-b4c7-257435e25080,HR 1097,119,companion
52b3ba36-5082-4f64-b2a9-31a21119a006,ocd-bill/a9736e3b-90f3-4c09-b927-f5df4df4dbfd,ocd-bill/bff361de-9a44-42a8-aa09-619536c88eae,HR 851,119,companion
eb4b2ea1-2d6d-42e8-a0e4-ec30a503f9a8,ocd-bill/6de754e5-12e5-40a7-a10c-d898bedec322,ocd-bill/31253e81-78e3-4a58-9e1d-10b6a2eddc72,S 512,119,companion
cf080482-00cc-488d-afca-5bb624b41e86,ocd-bill/6de754e5-12e5-40a7-a10c-d898bedec322,ocd-bill/2c089ed7-8815-4d47-b432-e93c7c9eb1df,HRES 5,119,companion
78ae21f3-8502-4ec6-9ff7-53f14ea19fba,ocd-bill/06344ed2-ab0a-4be0-870f-b921c6b9d6ae,ocd-bill/1d45b362-9906-4e48-8bad-31ee5b91e939,S 519,119,companion
d7814622-7490-41bc-8ee6-a40c8c965225,ocd-bill/31253e81-78e3-4a58-9e1d-10b6a2eddc72,ocd-bill/6de754e5-12e5-40a7-a10c-d898bedec322,HR 35,119,companion
bd810665-061d-4648-86a9-3e501b01e7a1,ocd-bill/b2d540a9-1ccf-4617-a62f-aeb08630ac32,ocd-bill/cec6fb69-b69e-4886-90d9-2956d90f5532,S 578,119,companion
a45d78c2-8045-489a-92e7-6f5afe667c17,ocd-bill/2304c5e3-3e35-454f-854e-daf5f7ac023b,ocd-bill/69207a0d-663d-47ba-834f-8a6ee6ac48f1,S 455,119,companion
bd3348bc-cc65-4fcc-b768-d3161024dc95,ocd-bill/e97f634b-119a-4866-aee6-ba22fac67e54,ocd-bill/678ade09-8f65-461a-8bd6-2021514e6815,HR 903,119,companion
8fce8918-8512-40af-8d16-1e28b5322dc9,ocd-bill/88236a5f-62a1-407c-8df5-79a37cb7c83d,ocd-bill/cf001462-b2bc-4bce-8b63-d3196ecf6329,S 357,119,companion
192d1569-657a-4445-a49d-c7b1924ee758,ocd-bill/2249e1c2-6443-43c7-89bb-ce1f29069e80,ocd-bill/58ea9808-3db4-4916-bd8c-876cfb9d1910,HJRES 66,119,companion
e3be0e1c-06dd-4abb-bc73-24dc9c2285e3,ocd-bill/cf001462-b2bc-4bce-8b63-d3196ecf6329,ocd-bill/88236a5f-62a1-407c-8df5-79a37cb7c83d,HR 200,119,companion
d0292144-4d43-428a-89ac-e8a6b8ec4f4d,ocd-bill/a93dbd51-de1c-4230-973f-cfa898e81972,ocd-bill/9a983b54-f988-4c42-9608-20e1716047b5,HR 404,119,companion
be1536c3-53ea-458c-a4fa-8109b8907463,ocd-bill/a93dbd51-de1c-4230-973f-cfa898e81972,ocd-bill/b073be4a-dfc1-42d8-95b2-d2f9d86da4fb,S 364,119,companion
cac397ae-309a-4425-b513-55ed85023b6a,ocd-bill/b073be4a-dfc1-42d8-95b2-d2f9d86da4fb,ocd-bill/a93dbd51-de1c-4230-973f-cfa898e81972,HR 631,119,companion
80450c61-9dd7-4581-93b0-027a099b7031,ocd-bill/9a983b54-f988-4c42-9608-20e1716047b5,ocd-bill/a93dbd51-de1c-4230-973f-cfa898e81972,HR 631,119,companion
146611f4-8e85-452d-956c-179c9ae2d06e,ocd-bill/7d1aea3d-552a-4bb1-ad6f-547175735c12,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
6a111652-ba20-46df-a36f-c5fd7a53ee3e,ocd-bill/7064ff5e-3bff-405a-882e-3ee6eb8e2c5a,ocd-bill/348719f7-aa27-4791-94f9-5a8138a597c4,S 461,119,companion
97473caf-b970-4f7f-a3d5-38036cb00bf9,ocd-bill/79e3de8e-80f3-4a09-b021-60b20301647f,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
7a586946-5173-49f2-8f72-7093ceb3161f,ocd-bill/5c69f823-d0cb-4cda-ad19-d15e75405de1,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
30f805c7-9740-4842-9b26-d4bf26c02259,ocd-bill/1a67995e-046f-4657-a047-1a671b1a5b89,ocd-bill/5038b2be-86ea-4472-89c2-69f2a9076085,S 577,119,companion
af1852ae-b9bc-4ccb-bdc9-492340d9bf35,ocd-bill/dd6aab64-e548-4f97-8c12-5690f2c5cd6e,ocd-bill/0ea5f509-b22a-4de3-8ce2-534f2e90e69f,S 523,119,companion
c7fd5615-c5eb-4c08-929d-0af0db30f6c7,ocd-bill/3895b62d-e83e-44e5-8184-c3a5f1240940,ocd-bill/4b1e4474-2446-4469-a013-2b91f1b6f8a4,S 521,119,companion
ccc2f1cb-5279-4a51-b467-67f491707d46,ocd-bill/87de9c90-ebfe-49a8-b0da-39a90a2d6453,ocd-bill/72d6885c-21d0-41a3-a4c4-f9dd1bc06220,S 494,119,companion
6d41ba0d-0ef5-4e09-affd-160fc774f54a,ocd-bill/7d83650e-fb5d-42fe-9b04-4b23b1907fe4,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
cd051bad-f663-40b9-9b26-adcdf1752e16,ocd-bill/aaae45bb-61d4-4e26-b49a-ca87de254283,ocd-bill/e3516def-6f56-47e1-85fb-1887c046e4c3,HRES 226,119,companion
1b02418e-302b-4ac0-a96e-808580bc420c,ocd-bill/1891727d-1046-4cb1-b2aa-391de76abec3,ocd-bill/c84c194c-bd2a-47c9-84c9-f69a5ff0a7af,HR 1275,119,companion
2290aaf0-4486-46cd-ad3f-b11625f08a0c,ocd-bill/348719f7-aa27-4791-94f9-5a8138a597c4,ocd-bill/7064ff5e-3bff-405a-882e-3ee6eb8e2c5a,HR 1053,119,companion
298a9654-d956-4c51-b7a4-cc5c9aaf5c93,ocd-bill/72d6885c-21d0-41a3-a4c4-f9dd1bc06220,ocd-bill/87de9c90-ebfe-49a8-b0da-39a90a2d6453,HR 1189,119,companion
b7b8a8d2-3279-47d5-a6dd-4ab93927a393,ocd-bill/0ea5f509-b22a-4de3-8ce2-534f2e90e69f,ocd-bill/dd6aab64-e548-4f97-8c12-5690f2c5cd6e,HR 1195,119,companion
7222b109-b025-4de2-a7c7-6c875908ce53,ocd-bill/c84c194c-bd2a-47c9-84c9-f69a5ff0a7af,ocd-bill/1891727d-1046-4cb1-b2aa-391de76abec3,S 404,119,companion
b37ec941-4f58-41bc-857b-e91c4a5a697d,ocd-bill/8e4c1c41-e9cb-4a1f-b0ac-b772b12860f0,ocd-bill/2a270899-acdc-4a2b-88d2-31fac0d17523,S 595,119,companion
edd9a5b2-1fec-4452-8acd-8f6884209a78,ocd-bill/30dacbd6-6625-4a9c-ac7f-cf75f4f2dfb5,ocd-bill/c41dfceb-6c72-4df7-98aa-3067021a5105,S 571,119,companion
098d21fe-8549-46c0-9179-dad294f89160,ocd-bill/5442a733-c543-4075-801e-9ae881731158,ocd-bill/74f149aa-066b-4ce1-b467-8725ae93971f,S 593,119,companion
d17cc923-a782-46a2-948d-284a83391b26,ocd-bill/fb4d93bc-2e54-4685-9544-5c477a9f424e,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
dc021895-06ca-4d1f-b022-6b1cd8c60e12,ocd-bill/de319c8b-c4f6-4b8f-9ca9-ae896d30ba31,ocd-bill/1c170db0-72ae-4ea7-b2a3-22878b6c6bb5,S 539,119,companion
695692fe-5d52-4197-9ad8-7c70f6add354,ocd-bill/fb4d93bc-2e54-4685-9544-5c477a9f424e,ocd-bill/0a527b5a-3cee-4a98-a5b6-f7eafb1e00df,S 678,119,companion
d45556dc-d135-441c-a3b5-da785d8cba2b,ocd-bill/2c682d47-aeeb-4781-8c12-10ab5fb1af0c,ocd-bill/eefecbcc-6963-41c9-9a83-5a80b617a912,S 634,119,companion
f4f0add2-2adf-44b9-b928-c8d8b56b8557,ocd-bill/4ee9a92f-0162-4e06-84fa-03b422df14ae,ocd-bill/cd2613cc-98a2-447f-ba82-55aa2ced0b97,HR 1269,119,companion
9b69cdd4-0ffa-4254-a6fd-b8d4cd51f6ae,ocd-bill/e0e46e3d-392e-4edc-92d2-0b22ca4660a6,ocd-bill/7a16f09e-c58a-411e-b62a-fbc3b03f06a9,S 545,119,companion
06f0a28d-d386-4f8c-a518-7544a1f6805c,ocd-bill/ba3244af-9910-4e34-a23d-09e00341d9ea,ocd-bill/63949c54-3f5e-4105-8377-57f340f71baa,HR 1630,119,companion
5ff7bd5b-4bde-42af-a61e-a5043e127f83,ocd-bill/ea4b51a1-612e-416c-9e3e-f49591d637c6,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
6dbe2d1e-def5-4d78-8836-f32085de7a9d,ocd-bill/37ff59df-6f59-43d7-a95f-0d1c8071e2aa,ocd-bill/315e1073-3207-4c89-80d9-6f17947175a4,S 516,119,companion
dbeac25a-bcf6-41bf-9a73-ba18a18768ba,ocd-bill/4c506aaf-4322-494e-9add-8666b3ade862,ocd-bill/99889d5f-e864-4607-a3a6-df37a83beb70,S 617,119,companion
d34f8023-9006-4f8a-a5f4-c34efc468dd1,ocd-bill/cd2613cc-98a2-447f-ba82-55aa2ced0b97,ocd-bill/4ee9a92f-0162-4e06-84fa-03b422df14ae,S 237,119,companion
a68af487-afc7-4839-9c34-5e4c3a252a42,ocd-bill/a050bed5-0ef5-4313-9a56-83e5affaebf1,ocd-bill/fa43a245-0d18-497e-8cfd-a9bdf4a0e9d5,S 891,119,companion
4fdc4ab3-c253-4ff4-8247-1f34b27c154e,ocd-bill/a050bed5-0ef5-4313-9a56-83e5affaebf1,ocd-bill/0569f1aa-b579-4e4c-8ca5-2c8ce7b8a76b,S 339,119,companion
446419b9-d8dd-48cd-beaf-db18fc5f361b,ocd-bill/fe62802d-4dea-412d-ac4c-b28244e38c3c,ocd-bill/3649c034-6ace-4a10-a364-75687324d98b,S 275,119,companion
90816262-1d7e-4e3f-87b1-8a7698a0e19a,ocd-bill/d106627e-f232-489c-997c-e89de5e6e604,ocd-bill/29b4ba26-4d99-4fb8-a074-00eb419b255d,S 342,119,companion
1d05a9df-8f32-48b6-b6a2-381aeb955d94,ocd-bill/7dd7a17a-898b-4b8c-8242-8307f3428db0,ocd-bill/f79dc2f9-b719-4143-a63e-781908ded6f0,S 664,119,companion
4cb57972-923e-4d38-9d47-45ec7c79d83a,ocd-bill/62b09004-4654-4d2e-a635-5db5b9ad4f2f,ocd-bill/f7c85fc1-d314-45db-855d-4a29bf41e1fd,S 651,119,companion
388f6cdc-45a9-4c4b-90ae-31e2d8befd2d,ocd-bill/2f817aea-55bd-4399-ae1a-4cf7cd3f949f,ocd-bill/609ab084-617a-454d-b2c8-ec578ce790c7,S 560,119,companion
a565435a-1f93-4e1d-b27b-db49ca3135d7,ocd-bill/d418fa9a-7118-4f09-93ef-0394c829ebd4,ocd-bill/fe0b31bf-d5b6-4844-baa9-5703a0c82595,S 606,119,companion
83b27c54-4e1f-4795-af29-e394cdcb5d47,ocd-bill/05f47706-0e70-4b8d-adc8-05cfcc50a719,ocd-bill/330385e1-5b60-4d83-99d3-b9dc3c3ce3e9,S 623,119,companion
b44a6bd5-02a5-4897-ad1b-845f26af693c,ocd-bill/b263e9a3-cbfd-42a8-8b30-730f8a65236a,ocd-bill/3aa4907e-d8c4-4c67-b595-dd418ac9907b,S 371,119,companion
100ccd7f-925a-43ac-a958-95952022fa81,ocd-bill/2b5e4ae7-458a-4d0c-937d-47826c1cf9b3,ocd-bill/417467d9-5c6d-4a36-bf6c-bf2992279da1,HR 499,119,companion
ace2eaeb-7c2f-48b4-bcee-3c879977497a,ocd-bill/f79dc2f9-b719-4143-a63e-781908ded6f0,ocd-bill/7dd7a17a-898b-4b8c-8242-8307f3428db0,HR 1497,119,companion
43bec23b-3f8d-4f4b-bf83-5f611cb25793,ocd-bill/f7c85fc1-d314-45db-855d-4a29bf41e1fd,ocd-bill/62b09004-4654-4d2e-a635-5db5b9ad4f2f,HR 1513,119,companion
